レシートNo,日,時間,顧客ID,税抜価格,税抜単価,個数,大カテゴリ番号,大カテゴリ名,中カテゴリ番号,中カテゴリ名,小カテゴリ番号,小カテゴリ名
5157,23,13,1609,315,315,1,16,加工食品,1616,調味料,161625,中華調味料
5157,23,13,1609,400,400,1,11,農産,1113,野菜,111339,トマト
5158,23,13,1029,95,95,1,20,飲料,2012,清涼飲料,201215,茶系飲料
5158,23,13,1029,125,125,1,13,畜産,1314,精肉類,131411,ひき肉
5158,23,13,1029,130,130,1,19,菓子,1912,ゼリー・プリン,191211,ゼリー
5158,23,13,1029,170,170,1,19,菓子,1916,乾菓子,191620,米菓
5158,23,13,1029,280,280,1,12,水産,1213,鮮魚,121314,いわし
5158,23,13,1029,310,310,1,12,水産,1212,刺身類,121144,その他刺身
5158,23,13,1029,370,370,1,11,農産,1111,果物,111116,キウイフルーツ
5159,23,14,1441,130,130,1,11,農産,1113,野菜,111326,しめじ
5159,23,14,1441,145,145,1,15,穀物類,1512,パン,151212,ロールパン
5159,23,14,1441,1455,1455,1,15,穀物類,1515,米,151511,うるち米
5160,23,14,1145,95,95,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
5160,23,14,1145,100,100,1,11,農産,1113,野菜,111380,舞茸
5160,23,14,1145,130,130,1,11,農産,1113,野菜,111322,ごぼう
5160,23,14,1145,130,130,1,15,穀物類,1512,パン,151212,ロールパン
5160,23,14,1145,150,150,1,16,加工食品,1620,練物,162014,かまぼこ
5160,23,14,1145,165,165,1,15,穀物類,1516,麺類,151613,ゆでそば
5160,23,14,1145,175,175,1,15,穀物類,1516,麺類,151612,ゆでうどん
5160,23,14,1145,180,180,1,20,飲料,2013,乳系飲料,201311,牛乳
5160,23,14,1145,180,180,1,20,飲料,2013,乳系飲料,201311,牛乳
5160,23,14,1145,190,190,1,12,水産,1211,塩干加工品,121130,水産みりん漬
5160,23,14,1145,265,265,1,16,加工食品,1618,乳製品,161813,チーズ
5160,23,14,1145,370,370,1,18,惣菜,1813,弁当,181313,米飯惣菜
5160,23,14,1145,1000,1000,1,22,その他,2211,ギフト,221111,ギフト
5161,23,14,1401,20,20,1,11,農産,1113,野菜,111356,もやし
5161,23,14,1401,120,60,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
5161,23,14,1401,95,95,1,16,加工食品,1614,水物,161413,豆腐
5161,23,14,1401,110,110,1,17,即席食品,1715,即席麺,171511,カップ麺
5161,23,14,1401,120,120,1,11,農産,1114,野菜加工品,111383,カット妻物
5161,23,14,1401,140,140,1,15,穀物類,1512,パン,151214,食パン
5161,23,14,1401,145,145,1,20,飲料,2012,清涼飲料,201215,茶系飲料
5161,23,14,1401,150,150,1,19,菓子,1916,乾菓子,191612,キャンディ
5161,23,14,1401,185,185,1,11,農産,1113,野菜,111211,アスパラガス
5161,23,14,1401,570,285,2,13,畜産,1312,鶏肉,131212,ブランド鶏
5161,23,14,1401,300,300,1,12,水産,1211,塩干加工品,121122,ボイルえび
5161,23,14,1401,435,435,1,18,惣菜,1813,弁当,181314,弁当
5161,23,14,1401,475,475,1,18,惣菜,1813,弁当,181314,弁当
5162,23,14,1052,95,95,1,17,即席食品,1712,レトルト惣菜,171211,カレーレトルト
5162,23,14,1052,300,100,3,11,農産,1113,野菜,111339,トマト
5162,23,14,1052,100,100,1,17,即席食品,1712,レトルト惣菜,171211,カレーレトルト
5162,23,14,1052,100,100,1,17,即席食品,1712,レトルト惣菜,171212,シチューレトルト
5162,23,14,1052,100,100,1,17,即席食品,1712,レトルト惣菜,171212,シチューレトルト
5162,23,14,1052,115,115,1,16,加工食品,1614,水物,161414,納豆
5162,23,14,1052,130,130,1,17,即席食品,1712,レトルト惣菜,171211,カレーレトルト
5162,23,14,1052,130,130,1,16,加工食品,1618,乳製品,161816,ヨーグルト
5162,23,14,1052,140,140,1,16,加工食品,1611,その他日配食品,161112,煮豆
5162,23,14,1052,140,140,1,16,加工食品,1611,その他日配食品,161112,煮豆
5162,23,14,1052,140,140,1,18,惣菜,1811,惣菜,181119,和風惣菜
5162,23,14,1052,280,140,2,18,惣菜,1811,惣菜,181117,揚物惣菜
5162,23,14,1052,155,155,1,20,飲料,2013,乳系飲料,201311,牛乳
5162,23,14,1052,185,185,1,11,農産,1111,果物,111129,りんご
5162,23,14,1052,185,185,1,11,農産,1113,野菜,111323,さつま芋
5162,23,14,1052,185,185,1,11,農産,1113,野菜,111367,小松菜
5162,23,14,1052,185,185,1,11,農産,1113,野菜,111375,長葱
5162,23,14,1052,190,190,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
5162,23,14,1052,380,190,2,18,惣菜,1811,惣菜,181119,和風惣菜
5162,23,14,1052,190,190,1,20,飲料,2015,嗜好飲料,201511,インスタントコーヒー
5162,23,14,1052,270,270,1,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
5162,23,14,1052,285,285,1,16,加工食品,1611,その他日配食品,161114,その他和風食品
5162,23,14,1052,285,285,1,16,加工食品,1611,その他日配食品,161113,佃煮
5162,23,14,1052,380,380,1,18,惣菜,1813,弁当,181312,寿司惣菜
5162,23,14,1052,395,395,1,16,加工食品,1616,調味料,161627,ドレッシング
5162,23,14,1052,395,395,1,20,飲料,2015,嗜好飲料,201517,日本茶
5162,23,14,1052,430,430,1,16,加工食品,1616,調味料,161627,ドレッシング
5163,23,14,1119,95,95,1,15,穀物類,1512,パン,151213,菓子パン
5163,23,14,1119,255,255,1,18,惣菜,1812,半惣菜,181215,揚物半惣菜
5163,23,14,1119,260,260,1,13,畜産,1315,豚肉,131513,輸入豚
5163,23,14,1119,275,275,1,13,畜産,1313,精肉加工品,131313,ソーセージ
5163,23,14,1119,290,290,1,13,畜産,1315,豚肉,131513,輸入豚
5164,23,14,1106,95,95,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5164,23,14,1106,100,100,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5164,23,14,1106,120,120,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5164,23,14,1106,145,145,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5164,23,14,1106,740,740,1,12,水産,1212,刺身類,121144,その他刺身
5165,23,15,1892,90,90,1,11,農産,1113,野菜,111348,ピーマン
5165,23,15,1892,95,95,1,19,菓子,1915,生菓子,191512,洋風生菓子
5165,23,15,1892,145,145,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
5165,23,15,1892,150,150,1,13,畜産,1314,精肉類,131411,ひき肉
5165,23,15,1892,170,170,1,16,加工食品,1616,調味料,161625,中華調味料
5165,23,15,1892,170,170,1,19,菓子,1916,乾菓子,191620,米菓
5165,23,15,1892,190,190,1,16,加工食品,1616,調味料,161627,ドレッシング
5165,23,15,1892,190,190,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
5165,23,15,1892,475,475,1,18,惣菜,1813,弁当,181314,弁当
5166,23,15,1783,200,100,2,18,惣菜,1811,惣菜,181117,揚物惣菜
5166,23,15,1783,110,110,1,16,加工食品,1614,水物,161414,納豆
5166,23,15,1783,110,110,1,16,加工食品,1614,水物,161414,納豆
5166,23,15,1783,110,110,1,15,穀物類,1512,パン,151213,菓子パン
5166,23,15,1783,120,120,1,11,農産,1113,野菜,111339,トマト
5166,23,15,1783,280,140,2,18,惣菜,1811,惣菜,181117,揚物惣菜
5166,23,15,1783,160,160,1,15,穀物類,1512,パン,151215,調理パン
5166,23,15,1783,180,180,1,16,加工食品,1620,練物,162014,かまぼこ
5166,23,15,1783,190,190,1,15,穀物類,1516,麺類,151619,生ラーメン
5166,23,15,1783,410,205,2,17,即席食品,1715,即席麺,171511,カップ麺
5166,23,15,1783,230,230,1,11,農産,1113,野菜,111363,玉葱
5166,23,15,1783,235,235,1,16,加工食品,1617,漬物,161711,漬物
5166,23,15,1783,255,255,1,11,農産,1113,野菜,111327,じゃが芋
5166,23,15,1783,315,315,1,13,畜産,1312,鶏肉,131212,ブランド鶏
5166,23,15,1783,350,350,1,18,惣菜,1811,惣菜,181114,焼物惣菜
5166,23,15,1783,495,495,1,17,即席食品,1713,レトルト米飯,171311,米飯レトルト
5167,23,15,1776,100,100,1,16,加工食品,1614,水物,161413,豆腐
5167,23,15,1776,120,120,1,18,惣菜,1813,弁当,181312,寿司惣菜
5167,23,15,1776,150,150,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
5167,23,15,1776,170,170,1,20,飲料,2013,乳系飲料,201311,牛乳
5167,23,15,1776,210,210,1,16,加工食品,1617,漬物,161711,漬物
5167,23,15,1776,285,285,1,13,畜産,1313,精肉加工品,131313,ソーセージ
5167,23,15,1776,315,315,1,16,加工食品,1616,調味料,161625,中華調味料
5167,23,15,1776,365,365,1,13,畜産,1312,鶏肉,131212,ブランド鶏
5167,23,15,1776,415,415,1,11,農産,1111,果物,111119,すいか
5167,23,15,1776,465,465,1,11,農産,1111,果物,111119,すいか
5168,23,15,1966,210,70,3,11,農産,1113,野菜,111342,ニラ
5168,23,15,1966,80,80,1,15,穀物類,1512,パン,151214,食パン
5168,23,15,1966,90,90,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
5168,23,15,1966,90,90,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
5168,23,15,1966,100,100,1,16,加工食品,1614,水物,161413,豆腐
5168,23,15,1966,105,105,1,15,穀物類,1513,皮生地,151311,餃子皮
5168,23,15,1966,105,105,1,15,穀物類,1513,皮生地,151311,餃子皮
5168,23,15,1966,130,130,1,11,農産,1113,野菜,111343,にんにく
5168,23,15,1966,130,130,1,19,菓子,1915,生菓子,191512,洋風生菓子
5168,23,15,1966,135,135,1,11,農産,1113,野菜,111349,ブロッコリー
5168,23,15,1966,145,145,1,15,穀物類,1513,皮生地,151311,餃子皮
5168,23,15,1966,160,160,1,15,穀物類,1513,皮生地,151311,餃子皮
5168,23,15,1966,320,160,2,15,穀物類,1513,皮生地,151311,餃子皮
5169,23,15,1594,95,95,1,19,菓子,1916,乾菓子,191611,ガム
5169,23,15,1594,240,240,1,18,惣菜,1811,惣菜,181116,中華惣菜
5169,23,15,1594,285,285,1,17,即席食品,1712,レトルト惣菜,171223,和風レトルト
5169,23,15,1594,295,295,1,18,惣菜,1811,惣菜,181118,洋風惣菜
5169,23,15,1594,380,380,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5170,23,15,1195,120,120,1,16,加工食品,1613,水産加工品,161313,水産珍味
5170,23,15,1195,130,130,1,12,水産,1211,塩干加工品,121122,ボイルえび
5170,23,15,1195,140,140,1,11,農産,1113,野菜,111211,アスパラガス
5170,23,15,1195,140,140,1,11,農産,1113,野菜,111211,アスパラガス
5170,23,15,1195,140,140,1,11,農産,1113,野菜,111347,パプリカ
5170,23,15,1195,190,190,1,19,菓子,1916,乾菓子,191622,和風乾菓子
5170,23,15,1195,240,240,1,16,加工食品,1618,乳製品,161816,ヨーグルト
5170,23,15,1195,255,255,1,13,畜産,1315,豚肉,131512,ブランド豚
5170,23,15,1195,280,280,1,12,水産,1213,鮮魚,121316,かじき
5171,23,15,1829,55,55,1,11,農産,1113,野菜,111314,かいわれ
5171,23,15,1829,130,130,1,15,穀物類,1512,パン,151212,ロールパン
5171,23,15,1829,150,150,1,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
5171,23,15,1829,340,340,1,16,加工食品,1616,調味料,161642,砂糖
5171,23,15,1829,1200,1200,1,21,酒類,2117,焼酎,211712,甲類焼酎
5172,23,15,1581,180,45,4,11,農産,1113,野菜,111327,じゃが芋
5172,23,15,1581,90,45,2,11,農産,1113,野菜,111363,玉葱
5172,23,15,1581,165,55,3,11,農産,1113,野菜,111319,キュウリ
5172,23,15,1581,75,75,1,11,農産,1113,野菜,111375,長葱
5172,23,15,1581,75,75,1,11,農産,1111,果物,111121,バナナ
5172,23,15,1581,80,80,1,11,農産,1113,野菜,111371,大根
5172,23,15,1581,230,115,2,16,加工食品,1614,水物,161412,ところてん
5172,23,15,1581,300,150,2,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
5172,23,15,1581,150,150,1,13,畜産,1313,精肉加工品,131312,鶏卵
5172,23,15,1581,155,155,1,11,農産,1113,野菜,111368,人参
5172,23,15,1581,195,195,1,11,農産,1113,野菜,111376,椎茸
5172,23,15,1581,250,250,1,12,水産,1213,鮮魚,121324,しじみ
5172,23,15,1581,275,275,1,12,水産,1213,鮮魚,121324,しじみ
5172,23,15,1581,275,275,1,11,農産,1113,野菜,111373,地場野菜
5172,23,15,1581,280,280,1,12,水産,1211,塩干加工品,121117,水産塩干し
5172,23,15,1581,330,330,1,13,畜産,1315,豚肉,131512,ブランド豚
5172,23,15,1581,330,330,1,16,加工食品,1616,調味料,161641,麹
5172,23,15,1581,350,350,1,13,畜産,1315,豚肉,131512,ブランド豚
5172,23,15,1581,380,380,1,13,畜産,1315,豚肉,131512,ブランド豚
5173,23,16,1539,85,85,1,18,惣菜,1813,弁当,181311,パン惣菜
5173,23,16,1539,95,95,1,19,菓子,1916,乾菓子,191614,スナック菓子
5173,23,16,1539,120,120,1,18,惣菜,1813,弁当,181311,パン惣菜
5173,23,16,1539,135,135,1,18,惣菜,1813,弁当,181311,パン惣菜
5173,23,16,1539,190,190,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
5173,23,16,1539,190,190,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
5173,23,16,1539,285,285,1,12,水産,1213,鮮魚,121332,その他貝
5173,23,16,1539,285,285,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5173,23,16,1539,335,335,1,11,農産,1114,野菜加工品,111420,冷凍野菜ミックス
5173,23,16,1539,365,365,1,11,農産,1113,野菜,111339,トマト
5174,23,16,1379,75,75,1,11,農産,1113,野菜,111361,レタス
5174,23,16,1379,110,110,1,11,農産,1113,野菜,111374,長芋
5174,23,16,1379,120,120,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5174,23,16,1379,120,120,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5174,23,16,1379,120,120,1,16,加工食品,1614,水物,161413,豆腐
5174,23,16,1379,150,150,1,18,惣菜,1811,惣菜,181117,揚物惣菜
5174,23,16,1379,155,155,1,20,飲料,2013,乳系飲料,201311,牛乳
5174,23,16,1379,175,175,1,13,畜産,1315,豚肉,131512,ブランド豚
5174,23,16,1379,185,185,1,14,乾物類,1411,ドライフルーツ,141111,ドライフルーツ
5174,23,16,1379,285,285,1,19,菓子,1916,乾菓子,191616,ビスケット
5174,23,16,1379,465,465,1,16,加工食品,1611,その他日配食品,161114,その他和風食品
5175,23,16,1085,100,100,1,11,農産,1113,野菜,111380,舞茸
5175,23,16,1085,105,105,1,15,穀物類,1512,パン,151214,食パン
5175,23,16,1085,130,130,1,11,農産,1113,野菜,111326,しめじ
5175,23,16,1085,135,135,1,13,畜産,1314,精肉類,131411,ひき肉
5175,23,16,1085,145,145,1,13,畜産,1315,豚肉,131512,ブランド豚
5175,23,16,1085,180,180,1,13,畜産,1313,精肉加工品,131315,ベーコン
5175,23,16,1085,185,185,1,11,農産,1113,野菜,111375,長葱
5176,23,16,1815,70,70,1,20,飲料,2012,清涼飲料,201215,茶系飲料
5176,23,16,1815,100,100,1,11,農産,1113,野菜,111328,しょうが
5176,23,16,1815,100,100,1,11,農産,1113,野菜,111339,トマト
5176,23,16,1815,120,120,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
5176,23,16,1815,120,120,1,11,農産,1114,野菜加工品,111383,カット妻物
5176,23,16,1815,135,135,1,11,農産,1111,果物,111121,バナナ
5176,23,16,1815,145,145,1,18,惣菜,1811,惣菜,181112,スナック惣菜
5176,23,16,1815,150,150,1,13,畜産,1313,精肉加工品,131313,ソーセージ
5176,23,16,1815,195,195,1,18,惣菜,1811,惣菜,181119,和風惣菜
5176,23,16,1815,200,200,1,11,農産,1111,果物,111112,アメリカンチェリー
5176,23,16,1815,245,245,1,13,畜産,1314,精肉類,131411,ひき肉
5176,23,16,1815,280,280,1,12,水産,1213,鮮魚,121316,かじき
5176,23,16,1815,285,285,1,18,惣菜,1813,弁当,181315,麺惣菜
5176,23,16,1815,380,380,1,13,畜産,1315,豚肉,131511,国産豚
5176,23,16,1815,100,100,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
5177,23,16,1513,100,100,1,15,穀物類,1512,パン,151213,菓子パン
5177,23,16,1513,115,115,1,15,穀物類,1512,パン,151213,菓子パン
5178,23,16,1477,20,20,1,11,農産,1113,野菜,111356,もやし
5178,23,16,1477,95,95,1,16,加工食品,1620,練物,162011,カニカマ
5178,23,16,1477,110,110,1,18,惣菜,1813,弁当,181311,パン惣菜
5178,23,16,1477,130,130,1,15,穀物類,1512,パン,151212,ロールパン
5178,23,16,1477,275,275,1,11,農産,1111,果物,111116,キウイフルーツ
5178,23,16,1477,300,300,1,11,農産,1111,果物,111116,キウイフルーツ
5179,23,16,1398,95,95,1,16,加工食品,1620,練物,161913,おでん種
5179,23,16,1398,95,95,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
5179,23,16,1398,200,100,2,11,農産,1111,果物,111115,オレンジ
5179,23,16,1398,100,100,1,16,加工食品,1614,水物,161413,豆腐
5179,23,16,1398,140,140,1,13,畜産,1315,豚肉,131512,ブランド豚
5179,23,16,1398,190,190,1,18,惣菜,1811,惣菜,181119,和風惣菜
5179,23,16,1398,280,280,1,12,水産,1212,刺身類,121144,その他刺身
5179,23,16,1398,295,295,1,16,加工食品,1617,漬物,161711,漬物
5180,23,16,1987,60,60,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
5180,23,16,1987,120,60,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
5180,23,16,1987,80,80,1,15,穀物類,1512,パン,151214,食パン
5180,23,16,1987,80,80,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
5180,23,16,1987,95,95,1,15,穀物類,1512,パン,151213,菓子パン
5180,23,16,1987,95,95,1,19,菓子,1916,乾菓子,191615,チョコレート
5180,23,16,1987,95,95,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
5180,23,16,1987,200,100,2,15,穀物類,1512,パン,151215,調理パン
5180,23,16,1987,210,105,2,21,酒類,2114,リキュール類,211412,チューハイ・カクテル
5180,23,16,1987,155,155,1,15,穀物類,1516,麺類,151611,むし焼そば
5180,23,16,1987,190,190,1,18,惣菜,1812,半惣菜,181214,中華半惣菜
5180,23,16,1987,275,275,1,18,惣菜,1811,惣菜,181114,焼物惣菜
5181,23,16,1263,20,20,1,11,農産,1113,野菜,111356,もやし
5181,23,16,1263,85,85,1,18,惣菜,1813,弁当,181311,パン惣菜
5181,23,16,1263,85,85,1,18,惣菜,1813,弁当,181311,パン惣菜
5181,23,16,1263,120,120,1,18,惣菜,1813,弁当,181311,パン惣菜
5181,23,16,1263,200,200,1,16,加工食品,1618,乳製品,161811,クリーム
5181,23,16,1263,240,240,1,16,加工食品,1616,調味料,161645,食酢
5181,23,16,1263,245,245,1,13,畜産,1313,精肉加工品,131315,ベーコン
5181,23,16,1263,280,280,1,12,水産,1213,鮮魚,121314,いわし
5181,23,16,1263,280,280,1,13,畜産,1314,精肉類,131411,ひき肉
5181,23,16,1263,285,285,1,16,加工食品,1616,調味料,161644,醤油
5181,23,16,1263,330,330,1,15,穀物類,1516,麺類,151619,生ラーメン
5181,23,16,1263,380,380,1,16,加工食品,1616,調味料,161642,砂糖
5182,23,17,1877,275,55,5,11,農産,1113,野菜,111319,キュウリ
5182,23,17,1877,75,75,1,15,穀物類,1512,パン,151214,食パン
5182,23,17,1877,240,240,1,15,穀物類,1516,麺類,151619,生ラーメン
5182,23,17,1877,240,240,1,15,穀物類,1516,麺類,151619,生ラーメン
5182,23,17,1877,340,340,1,13,畜産,1313,精肉加工品,131315,ベーコン
5182,23,17,1877,380,380,1,13,畜産,1315,豚肉,131511,国産豚
5183,23,17,1502,80,40,2,16,加工食品,1614,水物,161413,豆腐
5183,23,17,1502,85,85,1,20,飲料,2014,野菜・果実飲料,201412,野菜飲料
5183,23,17,1502,90,90,1,20,飲料,2012,清涼飲料,201213,ミネラルウォーター
5183,23,17,1502,95,95,1,16,加工食品,1618,乳製品,161816,ヨーグルト
5183,23,17,1502,145,145,1,20,飲料,2012,清涼飲料,201215,茶系飲料
5183,23,17,1502,170,170,1,20,飲料,2012,清涼飲料,201215,茶系飲料
5183,23,17,1502,170,170,1,16,加工食品,1616,調味料,161625,中華調味料
5183,23,17,1502,175,175,1,11,農産,1113,野菜,111354,ミニトマト
5183,23,17,1502,200,200,1,13,畜産,1314,精肉類,131411,ひき肉
5183,23,17,1502,315,315,1,13,畜産,1315,豚肉,131511,国産豚
5184,23,17,1639,20,20,1,11,農産,1113,野菜,111356,もやし
5184,23,17,1639,85,85,1,20,飲料,2012,清涼飲料,201215,茶系飲料
5184,23,17,1639,90,90,1,20,飲料,2012,清涼飲料,201215,茶系飲料
5184,23,17,1639,90,90,1,20,飲料,2012,清涼飲料,201215,茶系飲料
5184,23,17,1639,95,95,1,19,菓子,1912,ゼリー・プリン,191212,プリン
5184,23,17,1639,100,100,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
5184,23,17,1639,210,105,2,16,加工食品,1618,乳製品,161816,ヨーグルト
